obsTime,C20,C30,C20Pred,C20PredGrowth,C20PredGrowthR,C20_Adjusted,C20_F,C20_F_80_U,C20_F_80_L,C20_F_95_U,C20_F_95_L,C20_AdjustedGrowth,C20_ActualGrowth,C20_FGrowth,C20_PredErr,C20_AdjErr,C20_FErr,IND_R,TSEST
2000-11-01,11629.4,1307532.4,12662.7594751214,-0.0193522749372474,-1.94,,,,,,,,0.02,,8.89,,,20,20
2000-12-01,11783.1,1304898.1,12583.05552138,-0.00629435897427548,-0.63,,,,,,,,1.32,,6.79,,,20,20
2001-01-01,11896.9,1311643.4,12787.1427852343,0.0162192134897224,1.62,,,,,,,,0.97,,7.48,,,20,20
2001-02-01,12095.5,1311105.7,12770.8740170885,-0.00127227547381974,-0.13,,,,,,,,1.67,,5.58,,,20,20
2001-03-01,12177.3,1306278.6,12624.8242296289,-0.0114361622598538,-1.14,,,,,,,,0.68,,3.68,,,20,20
2001-04-01,12248.8,1307856.1,12672.5534127238,0.00378058198884889,0.38,,,,,,,,0.59,,3.46,,,20,20
2001-05-01,12282.4,1317066.5,12951.2252783196,0.0219901906521892,2.2,,,,,,,,0.27,,5.45,,,20,20
2001-06-01,12365,1308405.4,12689.1731529926,-0.020233770913222,-2.02,,,,,,,,0.67,,2.62,,,20,20
2001-07-01,12436.2,1312441.4,12811.2872467936,0.0096234870726951,0.96,,,,,,,,0.58,,3.02,,,20,20
2001-08-01,12440.8,1308819.8,12701.7113295216,-0.0085530762960146,-0.86,,,,,,,,0.04,,2.1,,,20,20
2001-09-01,12463.7,1313418.8,12840.8596737711,0.0109550863375441,1.1,,,,,,,,0.18,,3.03,,,20,20
2001-10-01,12626.9,1311352,12778.3261234569,-0.00486988814634376,-0.49,,,,,,,,1.31,,1.2,,,20,20
2001-11-01,12703.5,1316071.5,12921.1203419143,0.0111747201533095,1.12,,,,,,,,0.61,,1.71,,,20,20
2001-12-01,12851.2,1320341.1,13050.3022881216,0.00999773570626725,1,,,,,,,,1.16,,1.55,,,20,20
2002-01-01,13020.4,1307254,12654.3361441714,-0.0303415304265144,-3.03,,,,,,,,1.32,,2.81,,,20,20
2002-02-01,12974.1,1327327.7,13261.6903772569,0.0479957404454852,4.8,,,,,,,,-0.36,,2.22,,,20,20
2002-03-01,13068,1337921.9,13582.2307966193,0.0241704043937049,2.42,,,,,,,,0.72,,3.94,,,20,20
2002-04-01,13174.4,1325755.1,13214.1094496277,-0.0271031579792644,-2.71,,,,,,,,0.81,,0.3,,,20,20
2002-05-01,13379.8,1331650.1,13392.4698517479,0.013497723989654,1.35,,,,,,,,1.56,,0.09,,,20,20
2002-06-01,13272.2,1324760.5,13184.0166157094,-0.0155649583942358,-1.56,,,,,,,,-0.8,,0.66,,,20,20
2002-07-01,13350.5,1327537.1,13268.0260291999,0.00637206520131795,0.64,,,,,,,,0.59,,0.62,,,20,20
2002-08-01,13485.7,1338636.1,13603.8397871527,0.0253100014436007,2.53,,,,,,,,1.01,,0.88,,,20,20
2002-09-01,13525.6,1340783.6,13668.8150142186,0.00477624171428295,0.48,,,,,,,,0.3,,1.06,,,20,20
2002-10-01,13474.5,1333750.4,13456.0169853481,-0.01556814022643,-1.56,,,,,,,,-0.38,,0.14,,,20,20
2002-11-01,13756.5,1352802.2,14032.4523897777,0.042838486682748,4.28,,,,,,,,2.09,,2.01,,,20,20
2002-12-01,13724.2,1351870.5,14004.2626719397,-0.00200889460053297,-0.2,,,,,,,,-0.23,,2.04,,,20,20
2003-01-01,13743.3,1361822,14305.3574203194,0.0215002214277996,2.15,,,,,,,,0.14,,4.09,,,20,20
2003-02-01,13745.7,1357664,14179.5520679843,-0.00879428235441631,-0.88,,,,,,,,0.02,,3.16,,,20,20
2003-03-01,13845.2,1357055.1,14161.1290571529,-0.00129926606588429,-0.13,,,,,,,,0.72,,2.28,,,20,20
2003-04-01,13994.9,1356470.7,14143.4473236501,-0.00124861043434095,-0.12,,,,,,,,1.08,,1.06,,,20,20
2003-05-01,14092.1,1351225.5,13984.7474116568,-0.0112207376576397,-1.12,,,,,,,,0.69,,0.76,,,20,20
2003-06-01,14073.2,1356248.6,14136.727417745,0.0108675546017724,1.09,,,,,,,,-0.13,,0.45,,,20,20
2003-07-01,14304.4,1357604.3,14177.7457718,0.00290154523341276,0.29,,,,,,,,1.64,,0.89,,,20,20
2003-08-01,14397.2,1352730.1,14030.2709164965,-0.0104018549688499,-1.04,,,,,,,,0.65,,2.55,,,20,20
2003-09-01,14578.6,1354267.3,14076.7807740265,0.00331496503572649,0.33,,,,,,,,1.26,,3.44,,,20,20
2003-10-01,14733.2,1359482.7,14234.5790507385,0.0112098269657785,1.12,,,,,,,,1.06,,3.38,,,20,20
2003-11-01,14917,1365192.3,14407.3299501355,0.012136003374686,1.21,,,,,,,,1.25,,3.42,,,20,20
2003-12-01,14884.9,1367231.5,14469.0284288468,0.00428243671276329,0.43,,,,,,,,-0.22,,2.79,,,20,20
2004-01-01,15030.5,1368137.8,14496.4496387606,0.00189516594348983,0.19,,,,,,,,0.98,,3.55,,,20,20
2004-02-01,15037.9,1369929.2,14550.6506267772,0.00373891465615879,0.37,,,,,,,,0.05,,3.24,,,20,20
2004-03-01,15149.9,1371239.2,14590.2862716928,0.00272397749985511,0.27,,,,,,,,0.74,,3.69,,,20,20
2004-04-01,15115.3,1376571.3,14751.6154489863,0.0110573003359403,1.11,,,,,,,,-0.23,,2.41,,,20,20
2004-05-01,15208.4,1373335.6,14653.7154060447,-0.00663656419732917,-0.66,,,,,,,,0.62,,3.65,,,20,20
2004-06-01,15364.5,1379743.8,14847.6032989822,0.0132313128489923,1.32,,,,,,,,1.03,,3.36,,,20,20
2004-07-01,15355.1,1364404.9,14383.5062044816,-0.0312573743489224,-3.13,,,,,,,,-0.06,,6.33,,,20,20
2004-08-01,15347.9,1381023.6,14886.3252061295,0.0349580272361701,3.5,,,,,,,,-0.05,,3.01,,,20,20
2004-09-01,15613.4,1387659,15087.0873116814,0.0134863441965633,1.35,,,,,,,,1.73,,3.37,,,20,20
2004-10-01,15459.2,1393468.8,15262.8698840711,0.0116511934184717,1.17,,,,,,,,-0.99,,1.27,,,20,20
2004-11-01,15434.8,1397084.2,15372.2582127947,0.00716695677512726,0.72,,,,,,,,-0.16,,0.41,,,20,20
2004-12-01,15428.1,1405525.4,15627.656995895,0.0166142657483988,1.66,,,,,,,,-0.04,,1.29,,,20,20
2005-01-01,15439.6,1423193.7,16162.2329234234,0.0342070425316327,3.42,,,,,,,,0.07,,4.68,,,20,20
2005-02-01,15582.4,1416363.6,15955.5799323257,-0.0127861658767579,-1.28,,,,,,,,0.92,,2.39,,,20,20
2005-03-01,15538.2,1420534.7,16081.78164111,0.00790956576442584,0.79,,,,,,,,-0.28,,3.5,,,20,20
2005-04-01,15408.4,1422702.3,16147.3650181474,0.0040781163742322,0.41,,,,,,,,-0.84,,4.8,,,20,20
2005-05-01,15592,1423855.8,16182.2655650254,0.0021613772178149,0.22,,,,,,,,1.19,,3.79,,,20,20
2005-06-01,15729.7,1432755.9,16451.5489263332,0.0166406465291126,1.66,,,,,,,,0.88,,4.59,,,20,20
2005-07-01,15705.2,1426881,16273.7966741847,-0.0108045906768105,-1.08,,,,,,,,-0.16,,3.62,,,20,20
2005-08-01,15810.7,1433307.6,16468.241281524,0.0119483247352966,1.19,,,,,,,,0.67,,4.16,,,20,20
2005-09-01,15803.5,1427787.7,16301.2299865854,-0.0101414165655917,-1.01,,,,,,,,-0.05,,3.15,,,20,20
2005-10-01,15793.8,1424694.4,16207.6384290149,-0.00574138010736337,-0.57,,,,,,,,-0.06,,2.62,,,20,20
2005-11-01,15871.6,1424842.4,16212.1163492038,0.000276284556109251,0.03,,,,,,,,0.49,,2.15,,,20,20
2005-12-01,15933.9,1432698.6,16449.8152450709,0.0146618054513747,1.47,,,,,,,,0.39,,3.24,,,20,20
2006-01-01,16042.6,1419163.7,16040.3003669273,-0.0248948010687385,-2.49,,,,,,,,0.68,,0.01,,,20,20
2006-02-01,16182.9,1431563.2,16415.4623357295,0.023388712194924,2.34,,,,,,,,0.87,,1.44,,,20,20
2006-03-01,16263.7,1435841.6,16544.9105366508,0.00788574809979731,0.79,,,,,,,,0.5,,1.73,,,20,20
2006-04-01,16456.4,1431300.1,16407.5019249072,-0.00830518916613294,-0.83,,,,,,,,1.18,,0.3,,,20,20
2006-05-01,16521.1,1454744.8,17116.849867161,0.0432331469775447,4.32,,,,,,,,0.39,,3.61,,,20,20
2006-06-01,16642.7,1449767.3,16966.2495445905,-0.00879836674033277,-0.88,,,,,,,,0.74,,1.94,,,20,20
2006-07-01,16675.5,1458324.2,17225.1489720548,0.0152596734348299,1.53,,,,,,,,0.2,,3.3,,,20,20
2006-08-01,16743.7,1462725.1,17358.303559619,0.00773024301735613,0.77,,,,,,,,0.41,,3.67,,,20,20
2006-09-01,16817.2,1465979.5,17456.7693938276,0.00567254938654774,0.57,,,,,,,,0.44,,3.8,,,20,20
2006-10-01,16990.5,1471053.7,17610.2954926296,0.00879464552337713,0.88,,,,,,,,1.03,,3.65,,,20,20
2006-11-01,17001.1,1463981.8,17396.3265481422,-0.0121502188635622,-1.22,,,,,,,,0.06,,2.32,,,20,20
2006-12-01,17049,1483845.6,17997.330001176,0.0345477219785814,3.45,,,,,,,,0.28,,5.56,,,20,20
2007-01-01,17235.8,1452006.6,17034.0022924222,-0.0535261457500015,-5.35,,,,,,,,1.1,,1.17,,,20,20
2007-02-01,17439.7,1479620.6,17869.4974822689,0.0490486719153695,4.9,,,,,,,,1.18,,2.46,,,20,20
2007-03-01,17666.9,1491491.2,18228.6569376391,0.0200990238100769,2.01,,,,,,,,1.3,,3.18,,,20,20
2007-04-01,17540.1,1492696,18265.1096284744,0.00199974638614666,0.2,,,,,,,,-0.72,,4.13,,,20,20
2007-05-01,17545.4,1499659.1,18475.7866964987,0.0115343993170348,1.15,,,,,,,,0.03,,5.3,,,20,20
2007-06-01,17816.9,1493511.8,18289.7926507051,-0.0100669080482967,-1.01,,,,,,,,1.55,,2.65,,,20,20
2007-07-01,17956.1,1504977.2,18636.6922867472,0.0189668435649964,1.9,,,,,,,,0.78,,3.79,,,20,20
2007-08-01,18062.5,1504892.6,18634.1326107473,-0.00013734604620307,-0.01,,,,,,,,0.59,,3.16,,,20,20
2007-09-01,18261.2,1493271.1,18282.5099791546,-0.0188698148144539,-1.89,,,,,,,,1.1,,0.12,,,20,20
2007-10-01,18296.6,1520970.8,19120.5981268404,0.0458409785440496,4.58,,,,,,,,0.19,,4.5,,,20,20
2007-11-01,18400.1,1523977.1,19211.557393489,0.0047571350041071,0.48,,,,,,,,0.57,,4.41,,,20,20
2007-12-01,18472.5,1516998.5,19000.4113540936,-0.0109905738025664,-1.1,,,,,,,,0.39,,2.86,,,20,20
2008-01-01,18433.3,1519267.1,19069.0506090978,0.00361251415693266,0.36,,,,,,,,-0.21,,3.45,,,20,20
2008-02-01,18407.6,1532040.4,19455.5223519989,0.0202669629874819,2.03,,,,,,,,-0.14,,5.69,,,20,20
2008-03-01,18472.4,1531619.1,19442.7754075691,-0.000655183870116294,-0.07,,,,,,,,0.35,,5.25,,,20,20
2008-04-01,18498.5,1536732.6,19597.4905757187,0.00795746311451425,0.8,,,,,,,,0.14,,5.94,,,20,20
2008-05-01,18526.2,1539581,19683.6723856252,0.00439759414980006,0.44,,,,,,,,0.15,,6.25,,,20,20
2008-06-01,18389.6,1541167.1,19731.6617721906,0.00243803014118462,0.24,,,,,,,,-0.74,,7.3,,,20,20
2008-07-01,18679,1556335.4,20190.5971559869,0.0232588308625437,2.33,,,,,,,,1.57,,8.09,,,20,20
2008-08-01,18602.8,1548537.4,19954.6591719779,-0.0116855376879742,-1.17,,,,,,,,-0.41,,7.27,,,20,20
2008-09-01,18523.9,1543972.5,19816.5425647449,-0.00692152173798657,-0.69,,,,,,,,-0.42,,6.98,,,20,20
2008-10-01,18704,1542717.4,19778.5679861697,-0.0019163069668267,-0.19,,,,,,,,0.97,,5.75,,,20,20
2008-11-01,18759.6,1535847.1,19570.6986951288,-0.0105098251393253,-1.05,,,,,,,,0.3,,4.32,,,20,20
2008-12-01,19529.2,1533895.5,19511.6506610698,-0.00301716535412622,-0.3,,,,,,,,4.1,,0.09,,,20,20
2009-01-01,19469.7,1555715.3,20171.8352755196,0.0338354056208583,3.38,,,,,,,,-0.3,,3.61,,,20,20
2009-02-01,19212.3,1519502.4,19076.1698970739,-0.0543165935811181,-5.43,,,,,,,,-1.32,,0.71,,,20,20
2009-03-01,19717.3,1518471.6,19044.9817880823,-0.00163492510078637,-0.16,,,,,,,,2.63,,3.41,,,20,20
2009-04-01,19740.4,1521861,19147.5322116525,0.00538464277420966,0.54,,,,,,,,0.12,,3,,,20,20
2009-05-01,19941,1510943.2,18817.2008803094,-0.0172519010644127,-1.73,,,,,,,,1.02,,5.64,,,20,20
2009-06-01,19835.8,1515442.7,18953.3387309183,0.00723475566184742,0.72,,,,,,,,-0.53,,4.45,,,20,20
2009-07-01,19588.4,1508722.2,18750.0018212578,-0.0107282897513344,-1.07,,,,,,,,-1.25,,4.28,,,20,20
2009-08-01,19660.1,1511859.3,18844.9186011546,0.00506222776944509,0.51,,,,,,,,0.37,,4.15,,,20,20
2009-09-01,19649.2,1525067.7,19244.5548242867,0.021206577305547,2.12,,,,,,,,-0.06,,2.06,,,20,20
2009-10-01,19761.3,1518097.6,19033.66596274,-0.0109583652868154,-1.1,,,,,,,,0.57,,3.68,,,20,20
2009-11-01,20128.4,1538087.4,19638.4816991779,0.0317761033330044,3.18,,,,,,,,1.86,,2.43,,,20,20
2009-12-01,19989.9,1540177.8,19701.7292962249,0.00322059505494445,0.32,,,,,,,,-0.69,,1.44,,,20,20
2010-01-01,20051.4,1542464.1,19770.9040862787,0.00351110245267084,0.35,,,,,,,,0.31,,1.4,,,20,20
2010-02-01,19892.8,1546618.7,19896.6065674744,0.00635795311368169,0.64,,,,,,,,-0.79,,0.02,,,20,20
2010-03-01,19934.3,1534921.3,19542.6874889739,-0.0177879115868454,-1.78,,,,,,,,0.21,,1.96,,,20,20
2010-04-01,20163.2,1547048.1,19909.5985872658,0.0187748536888242,1.88,,,,,,,,1.15,,1.26,,,20,20
2010-05-01,20202,1564619.5,20441.2426873191,0.0267029040150179,2.67,,,,,,,,0.19,,1.18,,,20,20
2010-06-01,20277.8,1563751,20414.9651624266,-0.0012855150391037,-0.13,,,,,,,,0.38,,0.68,,,20,20
2010-07-01,20389.7,1557512.9,20226.2238520846,-0.00924524283241595,-0.92,,,,,,,,0.55,,0.8,,,20,20
2010-08-01,20439.5,1572222,20671.2655808083,0.0220032039582977,2.2,,,,,,,,0.24,,1.13,,,20,20
2010-09-01,20428.8,1570938.9,20632.4438281432,-0.0018780539833557,-0.19,,,,,,,,-0.05,,1,,,20,20
2010-10-01,20238.8,1577621.9,20834.6461296477,0.00980021092938568,0.98,,,,,,,,-0.93,,2.94,,,20,20
2010-11-01,20372.1,1580263.4,20914.567928155,0.00383600460549924,0.38,,,,,,,,0.66,,2.66,,,20,20
2010-12-01,20444.7,1578083.5,20848.6123996424,-0.00315356878225541,-0.32,,,,,,,,0.36,,1.98,,,20,20
2011-01-01,20434,1590274.1,21217.4538446103,0.0176914145602451,1.77,,,,,,,,-0.05,,3.83,,,20,20
2011-02-01,20635.9,1588455.6,21162.4329130997,-0.00259319199719435,-0.26,,,,,,,,0.99,,2.55,,,20,20
2011-03-01,20514.5,1587180.4,21123.8501845528,-0.00182317074342453,-0.18,,,,,,,,-0.59,,2.97,,,20,20
2011-04-01,20734.6,1561905.4,20359.1242874218,-0.0362020129119351,-3.62,,,,,,,,1.07,,1.81,,,20,20
2011-05-01,20652.5,1582645.1,20986.6291613576,0.0308218008337165,3.08,,,,,,,,-0.4,,1.62,,,20,20
2011-06-01,20592.5,1590508.8,21224.5549788559,0.0113370191882152,1.13,,,,,,,,-0.29,,3.07,,,20,20
2011-07-01,20774.1,1591444.5,21252.8657215639,0.00133386743496994,0.13,,,,,,,,0.88,,2.3,,,20,20
2011-08-01,20895.1,1593092,21302.7128398834,0.0023454304455913,0.23,,,,,,,,0.58,,1.95,,,20,20
2011-09-01,20889.5,1590152.6,21213.777714185,-0.00417482629404272,-0.42,,,,,,,,-0.03,,1.55,,,20,20
2011-10-01,20968.3,1601407.2,21554.2993395796,0.0160519088105165,1.61,,,,,,,,0.38,,2.79,,,20,20
2011-11-01,21003.4,1594517.5,21345.8430779194,-0.00967121493378726,-0.97,,,,,,,,0.17,,1.63,,,20,20
2011-12-01,21043.1,1595368.1,21371.5790165188,0.00120566512671562,0.12,,,,,,,,0.19,,1.56,,,20,20
2012-01-01,20962.7,1596158.5,21395.4935308251,0.00111898677621514,0.11,,,,,,,,-0.38,,2.06,,,20,20
2012-02-01,21025.3,1594788.6,21354.0455384817,-0.00193723001919524,-0.19,,,,,,,,0.3,,1.56,,,20,20
2012-03-01,21246.1,1604025.3,21633.5131425976,0.0130873376481421,1.31,,,,,,,,1.05,,1.82,,,20,20
2012-04-01,21271.9,1606630.8,21712.3457172751,0.00364400244000611,0.36,,,,,,,,0.12,,2.07,,,20,20
2012-05-01,21453.9,1614217,21941.8754344191,0.0105713919690118,1.06,,,,,,,,0.86,,2.27,,,20,20
2012-06-01,21718.3,1586961.7,21117.2331497871,-0.0375830355566788,-3.76,,,,,,,,1.23,,2.77,,,20,20
2012-07-01,21574.3,1597620.5,21439.7281207996,0.0152716489288607,1.53,,,,,,,,-0.66,,0.62,,,20,20
2012-08-01,21594.1,1597063.3,21422.8693564126,-0.000786332937246644,-0.08,,,,,,,,0.09,,0.79,,,20,20
2012-09-01,21680.8,1607102.3,21726.611523823,0.014178407306558,1.42,,,,,,,,0.4,,0.21,,,20,20
2012-10-01,21623.4,1596179.4,21396.1258857707,-0.0152110989645086,-1.52,,,,,,,,-0.26,,1.05,,,20,20
2012-11-01,21566.3,1609150.7,21788.5883597353,0.0183426885810946,1.83,,,,,,,,-0.26,,1.03,,,20,20
2012-12-01,21607.5,1612014.2,21875.2270385259,0.00397633281056369,0.4,,,,,,,,0.19,,1.24,,,20,20
2013-01-01,21734.5,1610190.1,21820.0366721973,-0.00252296198944329,-0.25,,,,,,,,0.59,,0.39,,,20,20
2013-02-01,21991,1612251.6,21882.4098645587,0.00285852830123433,0.29,,,,,,,,1.18,,0.49,,,20,20
2013-03-01,21857.2,1605832,21688.1770507419,-0.00887620764893358,-0.89,,,,,,,,-0.61,,0.77,,,20,20
2013-04-01,21890.1,1619483.8,22101.2288807103,0.0190450229635284,1.9,,,,,,,,0.15,,0.96,,,20,20
2013-05-01,21997,1614131.5,21939.2885278235,-0.00732721034476744,-0.73,,,,,,,,0.49,,0.26,,,20,20
2013-06-01,21995,1613137,21909.1987195269,-0.00137150337662233,-0.14,,,,,,,,-0.01,,0.39,,,20,20
2013-07-01,22047.1,1622866.9,22203.5886901102,0.0134368205041192,1.34,,,,,,,,0.24,,0.71,,,20,20
2013-08-01,22205.6,1627291,22337.4452219202,0.00602859896560777,0.6,,,,,,,,0.72,,0.59,,,20,20
2013-09-01,22347.2,1614256.8,21943.0796318753,-0.0176549102248223,-1.77,,,,,,,,0.64,,1.81,,,20,20
2013-10-01,22432,1611779.3,21868.1198530369,-0.00341610111689003,-0.34,,,,,,,,0.38,,2.51,,,20,20
2013-11-01,22632.2,1610463.1,21828.2966195728,-0.00182106343534198,-0.18,,,,,,,,0.89,,3.55,,,20,20
2013-12-01,22877.3,1611853.1,21870.3527618879,0.00192667999010529,0.19,,,,,,,,1.08,,4.4,,,20,20
2014-01-01,23075.5,1607839,21748.9012792499,-0.00555324753835533,-0.56,,,,,,,,0.87,,5.75,,,20,20
2014-02-01,23095.1,1614101.1,21938.3687388117,0.00871158763971838,0.87,,,,,,,,0.08,,5.01,,,20,20
2014-03-01,23104.5,1622197.3,22183.3291268771,0.011165843321431,1.12,,,,,,,,0.04,,3.99,,,20,20
2014-04-01,23162.7,1615557.5,21982.4338939682,-0.00905613543214355,-0.91,,,,,,,,0.25,,5.1,,,20,20
2014-05-01,23110.6,1619839.9,22112.0031197595,0.00589421655564675,0.59,,,,,,,,-0.22,,4.32,,,20,20
2014-06-01,23227.9,1627211.3,22335.033801386,0.0100864078400593,1.01,,,,,,,,0.51,,3.84,,,20,20
2014-07-01,23399.1,1625839.8,22293.5373990946,-0.00185790640213063,-0.19,,,,,,,,0.74,,4.72,,,20,20
2014-08-01,23434.2,1626894,22325.4335035756,0.0014307332169828,0.14,,,,,,,,0.15,,4.73,,,20,20
2014-09-01,23704.9,1622708.4,22198.7930796376,-0.00567247323182587,-0.57,,,,,,,,1.16,,6.35,,,20,20
2014-10-01,23757.1,1622966.9,22206.6143118595,0.000352326912270914,0.04,,,,,,,,0.22,,6.53,,,20,20
2014-11-01,23774.2,1624261.8,22245.793087891,0.00176428407686313,0.18,,,,,,,,0.07,,6.43,,,20,20
2014-12-01,23840.1,1612280.1,21883.2721667573,-0.0162961562980203,-1.63,,,,,,,,0.28,,8.21,,,20,20
2015-01-01,23963.1,1643176.8,22818.0894417676,0.0427183497918747,4.27,,,,,,,,0.52,,4.78,,,20,20
2015-02-01,24145.7,1640243.8,22729.3479558612,-0.00388908484791862,-0.39,,,,,,,,0.76,,5.87,,,20,20
2015-03-01,24151.3,1649468.9,23008.4645878542,0.0122800105192198,1.23,,,,,,,,0.02,,4.73,,,20,20
2015-04-01,24159.3,1650527.5,23040.4938196921,0.00139206298254285,0.14,,,,,,,,0.03,,4.63,,,20,20
2015-05-01,24246.9,1647550.3,22950.4150089725,-0.00390958680940359,-0.39,,,,,,,,0.36,,5.35,,,20,20
2015-06-01,24424.3,1645801.5,22897.502935821,-0.00230549526580479,-0.23,,,,,,,,0.73,,6.25,,,20,20
2015-07-01,24442.8,1652219.3,23091.6812884464,0.008480328757667,0.85,,,,,,,,0.08,,5.53,,,20,20
2015-08-01,24567.8,1650005.7,23024.7061254043,-0.00290040219269835,-0.29,,,,,,,,0.51,,6.28,,,20,20
2015-09-01,24641.3,1661205.3,23363.5636588369,0.0147171274016253,1.47,,,,,,,,0.3,,5.19,,,20,20
2015-10-01,24759.9,1666878.4,23535.2102062954,0.00734676224761525,0.73,,,,,,,,0.48,,4.95,,,20,20
2015-11-01,24828.1,1664707.8,23469.5360606055,-0.00279046352738063,-0.28,,,,,,,,0.28,,5.47,,,20,20
2015-12-01,24865.3,1662188.7,23393.3176231193,-0.00324754768434032,-0.32,,,,,,,,0.15,,5.92,,,20,20
2016-01-01,24978.4,1673267.9,23728.5323079657,0.0143295059831589,1.43,,,,,,,,0.45,,5,,,20,20
2016-02-01,25007,1674921.9,23778.5760916989,0.00210901302632693,0.21,,,,,,,,0.11,,4.91,,,20,20
2016-03-01,25100.6,1665196.8,23484.3313509595,-0.0123743633598868,-1.24,,,,,,,,0.37,,6.44,,,20,20
2016-04-01,25111.8,1644530.8,22859.0563602529,-0.0266251987915773,-2.66,,,,,,,,0.04,,8.97,,,20,20
2016-05-01,25083.3,1671781.7,23683.5655175279,0.0360692560655598,3.61,,,,,,,,-0.11,,5.58,,,20,20
2016-06-01,25126.2,1666719.3,23530.3964420923,-0.00646731486955712,-0.65,,,,,,,,0.17,,6.35,,,20,20
2016-07-01,25151.4,1671714.8,23681.5413765777,0.00642339090449802,0.64,,,,,,,,0.1,,5.84,,,20,20
2016-08-01,25355.5,1674903.2,23778.0103004317,0.00407359142380441,0.41,,,,,,,,0.81,,6.22,,,20,20
2016-09-01,25547.5,1671317.5,23669.5205813678,-0.00456260711864638,-0.46,,,,,,,,0.76,,7.35,,,20,20
2016-10-01,25595.4,1676711,23832.7074904153,0.00689439012871151,0.69,,,,,,,,0.19,,6.89,,,20,20
2016-11-01,25645.4,1675853.1,23806.7506814282,-0.0010891254800793,-0.11,,,,,,,,0.2,,7.17,,,20,20
2016-12-01,25630.2,1684187.8,24058.9271773656,0.0105926465695341,1.06,,,,,,,,-0.06,,6.13,,,20,20
2017-01-01,25740.3,1705258,24696.4317311827,0.0264976301360988,2.65,,,,,,,,0.43,,4.06,,,20,20
2017-02-01,25674,1673454.7,23734.1841693934,-0.0389630199319182,-3.9,,,,,,,,-0.26,,7.56,,,20,20
2017-03-01,25648.8,1689041.3,24205.775728967,0.0198697185547967,1.99,,,,,,,,-0.1,,5.63,,,20,20
2017-04-01,25880.6,1678310.7,23881.1083615385,-0.0134128057313158,-1.34,,,,,,,,0.9,,7.73,,,20,20
2017-05-01,26032.9,1719257.8,25120.0127248387,0.051878009368085,5.19,,,,,,,,0.59,,3.51,,,20,20
2017-06-01,26049.6,1716502.6,25036.6507944025,-0.00331854650510503,-0.33,,,,,,,,0.06,,3.89,,,20,20
2017-07-01,26043,1710341.4,24850.2361871857,-0.00744566870175919,-0.74,,,,,,,,-0.03,,4.58,,,20,20
2017-08-01,25878.7,1716538.5,25037.7369926105,0.00754523232746703,0.75,,,,,,,,-0.63,,3.25,,,20,20
2017-09-01,25953,1725732.8,25315.9217331047,0.0111106183668404,1.11,,,,,,,,0.29,,2.45,,,20,20
2017-10-01,26057.8,1728910.2,25412.0578385663,0.00379745625994563,0.38,,,,,,,,0.4,,2.48,,,20,20
2017-11-01,26388,1736555.9,25643.3878006512,0.00910315738907844,0.91,,,,,,,,1.27,,2.82,,,20,20
2017-12-01,26246.4,1732998.3,25535.7482812987,-0.00419755455828308,-0.42,,,,,,,,-0.54,,2.71,,,20,20
2018-01-01,26282,1710763.4,24863.0043109677,-0.0263451833453316,-2.63,,,,,,,,0.14,,5.4,,,20,20
2018-02-01,26445.8,1733734.5,25558.0229086169,0.0279539266034184,2.8,,,,,,,,0.62,,3.36,,,20,20
2018-03-01,26451.2,1737825.4,25681.7980687583,0.00484290825561593,0.48,,,,,,,,0.02,,2.91,,,20,20
2018-04-01,26579.1,1758618.1,26310.9065222212,0.0244962775495154,2.45,,,,,,,,0.48,,1.01,,,20,20
2018-05-01,26684,1734908.5,25593.5437079535,-0.0272648459931187,-2.73,,,,,,,,0.39,,4.09,,,20,20
2018-06-01,26798.1,1747219.1,25966.0158990206,0.0145533653063967,1.46,26552.7319874708,26699.4110095834,26864.3344402135,26534.4875789532,26951.6396306802,26447.1823884865,,0.43,,3.11,0.92,0.37,20,20
2018-07-01,26781.5,1751160.3,26085.2617034033,0.0045923797030098,0.46,26661.7492584048,26805.8711471552,27017.4043945183,26594.337899792,27129.3833315348,26482.3589627755,0.41,-0.06,0.4,2.6,0.45,0.09,20,20
2018-08-01,26855.3,1751930.9,26108.5771446032,0.000893816648844357,0.09,26734.9614587146,26891.5575372425,27151.6954955939,26631.419578891,27289.4042123889,26493.7108620961,0.27,0.28,0.32,2.78,0.45,0.14,20,20
2018-09-01,26894.9,1758351.9,26302.8523171246,0.00744104787654197,0.74,26826.2846361225,26957.1427158719,27284.263708744,26630.0217229998,27457.4311021171,26456.8543296267,0.34,0.15,0.24,2.2,0.26,0.23,20,20
2018-10-01,26986.9,1764442.6,26487.1338610081,0.00700614297117625,0.7,26937.1703617076,27049.6794868825,27446.4549249624,26652.9040488027,27656.4951543084,26442.8638194567,0.41,0.34,0.34,1.85,0.18,0.23,20,20
1982-01-01,,970440.3,570.210763778407,,,,,,,,,,,,,,,41,20
1982-02-01,,972232.5,593.023903095171,0.0400082579388658,4,,,,,,,,,,,,,41,20
1982-03-01,,971570.8,584.601040531896,-0.0142032429372805,-1.42,,,,,,,,,,,,,41,20
1982-04-01,1167.5,966272.7,517.16085895944,-0.115361035811869,-11.54,,,,,,,,,,55.7,,,41,20
1982-05-01,1178.5,962862,473.745629482992,-0.0839491789146655,-8.39,,,,,,,,0.94,,59.8,,,41,20
